income,utilization,age,default,batch_date
73926.08130220149,0.011257166487402893,28,0,2025-12-04
65491.83477533967,0.3130853245747081,44,0,2025-12-04
77989.4290635677,0.23931331175148768,25,1,2025-12-04
77395.01399433172,0.30121225221653536,55,0,2025-12-04
54930.54971163005,0.19933155890951648,51,0,2025-12-04
59675.4513129079,0.22364820777247357,30,0,2025-12-04
64981.27153188732,0.2081237526561691,44,0,2025-12-04
58615.00217344327,0.10588799252605305,49,0,2025-12-04
68346.04066143806,0.21022197004888526,59,0,2025-12-04
73286.21641353783,0.3012281232103776,58,0,2025-12-04
42393.55611218456,0.4997764372261342,32,0,2025-12-04
91859.13401207293,0.3416658024029658,40,0,2025-12-04
54593.676473605075,0.25635469364419866,34,0,2025-12-04
88384.96337247897,0.5466005633448606,21,0,2025-12-04
59776.27123878534,0.07668383800539172,62,0,2025-12-04
54744.09560145594,0.4941958292974988,53,0,2025-12-04
56589.55506162133,0.044133306207509104,44,0,2025-12-04
62919.32359982553,0.4648010722327158,53,0,2025-12-04
80649.71490167515,0.4957257665970783,36,0,2025-12-04
66810.06690163749,0.47979152919550977,30,0,2025-12-04
49343.09324944574,0.5105232390675613,41,0,2025-12-04
71496.19480879586,0.07752327157380715,30,0,2025-12-04
65074.535602303426,0.024663616022782362,39,0,2025-12-04
73865.4569214629,0.7788566533188103,43,0,2025-12-04
76721.16092842665,0.5140595221331125,44,0,2025-12-04
56517.12980145713,0.2265184418160557,53,0,2025-12-04
91094.7372618906,0.18852936688427124,31,0,2025-12-04
72858.25938077102,0.13819801752184246,51,0,2025-12-04
62199.926289636176,0.345181088584676,63,0,2025-12-04
62958.577466395946,0.394181546958688,57,0,2025-12-04
75945.55262243752,0.5298195237397079,63,0,2025-12-04
75442.43605070283,0.40245360285522774,23,0,2025-12-04
64523.51041136604,0.3365490089413249,24,0,2025-12-04
61664.76604387731,0.7070874940393698,63,0,2025-12-04
85033.60340963202,0.5085257117349155,46,0,2025-12-04
89690.02656414712,0.42600122347591424,33,0,2025-12-04
73900.38268594511,0.12912099122168108,46,0,2025-12-04
61264.604989102474,0.43165561263159224,54,0,2025-12-04
84673.29831504312,0.612386716511722,36,0,2025-12-04
68057.06960599653,0.39796899425475624,59,0,2025-12-04
74776.9196659367,0.15709355501756725,59,0,2025-12-04
103685.1726777726,0.3427562107958191,53,0,2025-12-04
52674.3922640733,0.33899837744400946,45,0,2025-12-04
68707.29781430341,0.06581314399433069,57,0,2025-12-04
87991.55170650531,0.5861276183247359,37,0,2025-12-04
52509.34854127002,0.26253537960135553,53,0,2025-12-04
62717.04202933381,0.23350800188789822,41,0,2025-12-04
58293.2444959825,0.653100882072998,61,0,2025-12-04
56389.09684314166,0.44269190269997855,52,1,2025-12-04
61637.697228354555,0.44959857066248154,61,0,2025-12-04
71117.73572257992,0.2770711205493014,31,0,2025-12-04
71226.04044746656,0.27488201768317233,33,1,2025-12-04
64999.88786570921,0.2543620483059859,34,0,2025-12-04
64732.055437244606,0.345167026388281,24,0,2025-12-04
85696.67003026245,0.16482891008859474,49,0,2025-12-04
35798.79695013199,0.2069175146367868,46,0,2025-12-04
81696.66573617495,0.0894230102821946,58,0,2025-12-04
63565.37720305046,0.23711182292329208,26,0,2025-12-04
64515.40382508543,0.3080278395082896,53,0,2025-12-04
75543.21926501529,0.19883850189212235,38,0,2025-12-04
58179.229869414514,0.2899341970039175,57,0,2025-12-04
61559.80131852627,0.38764945292027614,49,0,2025-12-04
51839.28879072528,0.5599388640302679,63,0,2025-12-04
61471.99025182067,0.28650649653207855,63,0,2025-12-04
62818.57757432764,0.24993057762351953,58,0,2025-12-04
80120.51728434802,0.2535625210992057,45,0,2025-12-04
56623.61318833823,0.11721616462265279,23,0,2025-12-04
46513.94648048457,0.39371661041250566,55,0,2025-12-04
50300.92639479909,0.16013740380495298,49,0,2025-12-04
84331.05124187224,0.15799108537931056,23,0,2025-12-04
45641.112242710915,0.22949388823734845,35,0,2025-12-04
46842.45620079558,0.15555437671640568,54,0,2025-12-04
88523.44423189566,0.4458755830787812,62,0,2025-12-04
50407.39091824734,0.20867236211982473,29,0,2025-12-04
62593.806668014564,0.5642883556144874,30,0,2025-12-04
69445.26498557557,0.2604996309150923,31,0,2025-12-04
75611.55560002691,0.5212010115677527,37,0,2025-12-04
37325.27571213454,0.45152819962384166,45,0,2025-12-04
32868.0022106393,0.05187757693780648,26,0,2025-12-04
88187.58972974277,0.30394686506372093,34,0,2025-12-04
95083.67024019061,0.3754512082185295,35,0,2025-12-04
45917.89089724036,0.2395063140306577,41,0,2025-12-04
49519.056095553504,0.2666344178709825,36,0,2025-12-04
67327.81475910309,0.04348791777066617,53,0,2025-12-04
72899.86077334096,0.5119345419908008,26,0,2025-12-04
67798.34256617779,0.4509215954145411,55,0,2025-12-04
48307.93673932265,0.12576257177847033,51,0,2025-12-04
48115.23149487612,0.5914735461681124,21,0,2025-12-04
71000.77629217759,0.46150230626642164,33,0,2025-12-04
62809.1629463297,0.0625661132606933,39,0,2025-12-04
73756.9770622855,0.33970846142934247,21,0,2025-12-04
73944.64553143407,0.24871664366497925,27,0,2025-12-04
77334.93725767275,0.3752982138249838,24,0,2025-12-04
89640.38435617334,0.129873826854793,60,0,2025-12-04
84536.59277561912,0.32794800567591503,52,0,2025-12-04
69687.42923292615,0.15800554384512355,43,0,2025-12-04
60532.73493178838,0.18462134461175353,64,0,2025-12-04
78298.10992379194,0.2000692017553422,48,0,2025-12-04
58079.94888299435,0.3425677186116459,45,0,2025-12-04
69784.02741281231,0.13232996005520178,44,1,2025-12-04
46973.66757962387,0.21186422993991214,29,0,2025-12-04
61044.66080206759,0.17253680986719283,41,0,2025-12-04
57174.46969242302,0.36401866443405523,32,0,2025-12-04
60398.78299918142,0.38512550122961414,47,0,2025-12-04
62314.34079340338,0.4515353002699867,59,0,2025-12-04
72274.05527734282,0.31832277660768926,46,0,2025-12-04
34350.22739639869,0.24601796154652364,28,0,2025-12-04
76247.30067447445,0.26474635387259937,54,0,2025-12-04
65940.26593718439,0.28738825005187324,58,1,2025-12-04
80035.29554757963,0.36483391191505293,46,0,2025-12-04
49065.679801344115,0.30655840977220117,56,0,2025-12-04
60976.53360732843,0.11127877937368295,39,0,2025-12-04
85237.4789821415,0.2145962899389138,60,0,2025-12-04
53282.498652766,0.4754564372483071,59,0,2025-12-04
60675.12674502377,0.12060043289643867,43,0,2025-12-04
72431.51963763131,0.24441362508048378,43,0,2025-12-04
73536.96173995761,0.20525169982526995,33,0,2025-12-04
69905.84652005725,0.06767209823503302,61,0,2025-12-04
55537.65745306481,0.0877229578357689,54,0,2025-12-04
27600.10517682748,0.7117491627256486,28,1,2025-12-04
54821.68102724216,0.46506329092774784,64,0,2025-12-04
69069.9677384408,0.48994885721617776,44,0,2025-12-04
85617.37113335489,0.13935803482499412,30,0,2025-12-04
37691.507010039546,0.22121043971005364,61,0,2025-12-04
71448.84765853145,0.2962531861023602,51,0,2025-12-04
53925.905735918066,0.1280038336183571,57,0,2025-12-04
73062.60631207778,0.18939707457000732,30,0,2025-12-04
72205.81940020877,0.49468494788059025,59,0,2025-12-04
74294.91664928402,0.6052094779807747,60,0,2025-12-04
59749.54409147924,0.27371332763174344,59,0,2025-12-04
100503.73948551422,0.6549125609938545,53,0,2025-12-04
55507.65250945865,0.07429657684620362,52,0,2025-12-04
56152.82587641088,0.3983350693961476,31,0,2025-12-04
42588.17746148043,0.6629613434141518,58,1,2025-12-04
72377.88541796705,0.03645567464770682,31,0,2025-12-04
66349.7306255532,0.14767948127382446,39,0,2025-12-04
50692.468436449526,0.3076728876686767,59,0,2025-12-04
78844.2668983885,0.11201596841993808,57,0,2025-12-04
48169.21806155369,0.27555730642029136,64,0,2025-12-04
70504.51240582472,0.3332762215867337,55,0,2025-12-04
59276.508577883054,0.31431633137643855,58,0,2025-12-04
49157.93486715773,0.4378098758133643,46,0,2025-12-04
59592.6561975393,0.14254360106335862,41,0,2025-12-04
49231.79464152734,0.5400422254095211,54,0,2025-12-04
82527.9909356645,0.09100576092103288,50,0,2025-12-04
62579.04034984175,0.1416185055914399,33,0,2025-12-04
43195.5309342486,0.06870035992584654,53,0,2025-12-04
69163.4660588431,0.32846456254790785,43,0,2025-12-04
61417.88214325864,0.4704625000211595,51,0,2025-12-04
33256.34237560744,0.04728820573957673,38,0,2025-12-04
59952.172338524426,0.3165644565002828,38,0,2025-12-04
73991.78438680674,0.17356319899409586,62,0,2025-12-04
53174.429900584895,0.13164030797565981,30,0,2025-12-04
85530.02762886252,0.17247591158885414,53,0,2025-12-04
74885.80195331125,0.16680896868543987,53,0,2025-12-04
59642.3557605479,0.234134246509311,57,0,2025-12-04
25002.594245576496,0.24635529585245408,29,0,2025-12-04
77088.59872537719,0.19246565015107026,59,0,2025-12-04
58906.614935696976,0.3116579612621095,49,0,2025-12-04
73582.32595000566,0.2133406667093431,24,0,2025-12-04
93852.25389644565,0.042618981949659004,62,0,2025-12-04
71974.79983294292,0.5516022862919358,42,0,2025-12-04
75371.32165069993,0.22073497152465574,29,0,2025-12-04
66127.67537725864,0.374632726450234,37,0,2025-12-04
78946.13249566857,0.5392166339979221,28,0,2025-12-04
93468.99824742938,0.19075768317891534,45,0,2025-12-04
56137.482901732874,0.26883636689371815,21,0,2025-12-04
62648.02646371341,0.3109916689426255,58,0,2025-12-04
65540.81861504825,0.10838422231654705,61,0,2025-12-04
48782.235812057384,0.20839305607975342,49,0,2025-12-04
73648.09751764013,0.6693724124843053,62,0,2025-12-04
63703.15582519676,0.16539253710153068,60,0,2025-12-04
56181.35028057845,0.09786896766903751,35,0,2025-12-04
54838.52455379953,0.07250108966380364,26,0,2025-12-04
68408.24842064704,0.3362410727879293,39,0,2025-12-04
68154.56258529815,0.24154344066922886,35,0,2025-12-04
82233.68749212795,0.3048824922815328,40,0,2025-12-04
72178.73918911099,0.2582610410740604,26,0,2025-12-04
60972.3170958737,0.30708280848033426,39,0,2025-12-04
44345.563121727064,0.08438369393993368,21,0,2025-12-04
80409.353092831,0.5556589220081651,55,0,2025-12-04
68737.79777906333,0.32416948339504775,63,0,2025-12-04
55836.57353356678,0.3529127743649136,41,0,2025-12-04
69084.84078876895,0.2031770057155204,59,0,2025-12-04
71455.79737161892,0.28678871279139867,51,0,2025-12-04
91114.38390953338,0.5672229228875628,22,0,2025-12-04
44464.61239863258,0.2500010411551053,24,0,2025-12-04
89641.79671933585,0.03655749113824474,43,0,2025-12-04
66206.45975125427,0.1868791095893449,44,0,2025-12-04
61223.872262729994,0.4159524458254653,32,0,2025-12-04
66461.2103723871,0.25080061274699866,58,0,2025-12-04
64412.09826356866,0.39689781414129827,22,0,2025-12-04
79228.75636159892,0.29610072435807094,32,0,2025-12-04
83133.72491223924,0.19401815524437904,43,0,2025-12-04
49942.75156459525,0.2648820121017675,51,0,2025-12-04
71740.73995979188,0.04169166118967621,49,0,2025-12-04
58821.215838608114,0.149101699183944,49,0,2025-12-04
77290.70980006913,0.4704523103724065,54,0,2025-12-04
65680.99768312993,0.3223603374305126,60,0,2025-12-04
63677.87866031148,0.14088867752529882,26,0,2025-12-04
60298.928322181295,0.15059611868483824,43,0,2025-12-04
87385.06762122137,0.19841801907151746,26,0,2025-12-04
64760.463619157985,0.3344202927778475,35,0,2025-12-04
54219.42023569565,0.09399856149263265,27,0,2025-12-04
78625.97975677374,0.2535869413907677,35,0,2025-12-04
77343.93460845973,0.1703075614715517,53,0,2025-12-04
61109.84842359305,0.14189787662399173,32,0,2025-12-04
49523.462753656524,0.345511765602526,47,0,2025-12-04
71925.55115402935,0.04260365860504229,44,0,2025-12-04
36888.12259355258,0.1842770796998774,64,0,2025-12-04
63334.64922995268,0.1621157009487303,40,0,2025-12-04
78808.58664591197,0.09100494907086554,59,0,2025-12-04
84996.14004173031,0.35974634801312877,44,0,2025-12-04
30667.4744593604,0.16005501840516456,38,0,2025-12-04
49815.13082121184,0.15221398246400136,56,0,2025-12-04
94797.93526893525,0.3387023361665778,27,0,2025-12-04
45606.45928338424,0.3474901948624335,38,0,2025-12-04
66976.56343931386,0.47619454744507844,31,0,2025-12-04
52664.65263247065,0.18143578405910268,64,0,2025-12-04
54991.21729449537,0.44939901633157386,49,0,2025-12-04
56530.566483118826,0.24075887686692865,37,0,2025-12-04
76623.95969160582,0.15757379649927802,52,0,2025-12-04
68933.22276955949,0.29790162898922,41,0,2025-12-04
72172.2429959244,0.5558356961089174,63,0,2025-12-04
62265.27170040983,0.05927383913315363,63,1,2025-12-04
80203.47432264245,0.29937100582813236,35,1,2025-12-04
27190.2680454752,0.39547106661373005,28,0,2025-12-04
61035.82326788593,0.21724360731685305,33,0,2025-12-04
66022.49547057816,0.5331144443848604,28,1,2025-12-04
61311.93372917539,0.02019814266302908,24,0,2025-12-04
73556.29647104586,0.6918242728838229,30,0,2025-12-04
50110.863801252155,0.3094681569918416,52,0,2025-12-04
68255.16536149914,0.33252189671453153,50,0,2025-12-04
32915.9789413739,0.20592499187388125,30,0,2025-12-04
44753.592405474745,0.6720274742227565,33,1,2025-12-04
35705.87967534305,0.42906680072435743,27,0,2025-12-04
86819.34506665198,0.2230525297501298,56,0,2025-12-04
60831.63757310239,0.04940547023902379,46,0,2025-12-04
57713.351482278296,0.4039175371059664,45,0,2025-12-04
40691.41132820044,0.3684296891253943,49,0,2025-12-04
57418.45846837631,0.10622791009824656,24,0,2025-12-04
59510.38001612727,0.2411318799657999,56,0,2025-12-04
69116.04946549512,0.04746617627366111,35,0,2025-12-04
47324.89801125005,0.1381483319105007,47,0,2025-12-04
63790.584565800564,0.3819076071451591,22,0,2025-12-04
59222.47532325031,0.080617424817887,37,0,2025-12-04
37638.361777706814,0.2503966618706129,46,0,2025-12-04
76953.06835125416,0.6410218293261251,23,0,2025-12-04
31253.709212821148,0.4461499801323735,46,0,2025-12-04
65466.13554162591,0.22094128625500792,55,0,2025-12-04
61617.56113589791,0.3077776655247019,60,0,2025-12-04
61295.057637640726,0.15082755085342184,32,0,2025-12-04
70177.41534621801,0.3730921507329342,39,0,2025-12-04
66268.43882192596,0.3856092312845051,44,0,2025-12-04
64850.70551965039,0.3852357302983249,53,0,2025-12-04
71094.32379999744,0.4224598712448747,40,0,2025-12-04
70215.70247987018,0.25833585536700127,46,0,2025-12-04
46601.36106208615,0.23353948512621284,40,0,2025-12-04
80045.04752511639,0.07769316342169984,62,0,2025-12-04
51455.799425733036,0.2023079896833827,61,0,2025-12-04
53740.768445391266,0.3067557618663726,54,1,2025-12-04
56723.39569516151,0.4397660378766639,56,0,2025-12-04
54020.864167401036,0.036697972780784904,29,0,2025-12-04
55976.196120852095,0.06611372551901938,28,0,2025-12-04
96425.37958329903,0.22010093135574127,27,0,2025-12-04
39999.516566357575,0.18989728881844845,51,0,2025-12-04
40699.07416728095,0.16844233818723567,45,0,2025-12-04
53404.490165830444,0.06196165131650949,33,0,2025-12-04
60861.06555097348,0.22638447382418167,53,0,2025-12-04
67730.01406875066,0.1483813627913896,33,0,2025-12-04
60478.751239978206,0.44726942319134283,40,0,2025-12-04
50584.39901382211,0.6316321349670566,24,0,2025-12-04
60496.239003203395,0.647269199443222,54,0,2025-12-04
79012.19190365699,0.06402441700958214,61,0,2025-12-04
58451.63022519899,0.1929674724408765,49,0,2025-12-04
40813.996633872,0.14050415205803687,55,0,2025-12-04
63567.584759611345,0.16389437719162953,37,0,2025-12-04
21883.933934721088,0.22667714887654622,62,1,2025-12-04
89819.03239317217,0.42787619285504686,46,0,2025-12-04
75126.52085854932,0.2760478349524567,44,0,2025-12-04
76311.58404888175,0.16807608993235626,42,1,2025-12-04
53739.8061519056,0.1671862961260429,55,0,2025-12-04
75654.3603819834,0.13845304656653565,55,0,2025-12-04
63396.81122050357,0.3862182016809788,41,0,2025-12-04
76389.88498595849,0.47587336908352246,51,0,2025-12-04
50085.53115718058,0.35654688130756,23,0,2025-12-04
75401.19338648999,0.06443674647911075,23,0,2025-12-04
58534.49340253322,0.21064336380870893,39,0,2025-12-04
73644.36931583528,0.30543312363674957,56,0,2025-12-04
61678.66015221633,0.027249068607371734,44,0,2025-12-04
77553.91323707535,0.3409961421009819,38,0,2025-12-04
62626.24067332184,0.14990154427571298,39,0,2025-12-04
92262.45200799464,0.4246799536139011,27,0,2025-12-04
65966.93705632148,0.355380276144613,55,0,2025-12-04
64633.87851410163,0.18171214886154516,37,0,2025-12-04
43778.64987857182,0.36508082647518175,23,0,2025-12-04
71829.5999584607,0.12794376067179627,40,0,2025-12-04
97459.68205370539,0.4052121658066236,28,0,2025-12-04
43973.36690025883,0.5345401594561747,51,0,2025-12-04
85788.82555785128,0.25486489318235944,22,0,2025-12-04
76438.62723421931,0.5433809369281951,32,0,2025-12-04
99206.48735659322,0.14406397757593659,50,0,2025-12-04
79911.84857625318,0.3304220125292256,26,0,2025-12-04
57262.40151909846,0.17094066680614017,56,0,2025-12-04
59806.50838502773,0.3209093165961636,30,0,2025-12-04
65085.67461412649,0.13936967481056634,35,0,2025-12-04
34418.94211211909,0.46793935235574197,30,0,2025-12-04
69459.44083320064,0.07036159942993493,33,0,2025-12-04
44958.66734307952,0.44852640159191814,32,0,2025-12-04
59911.68179046425,0.4039809839247108,31,0,2025-12-04
55060.26026271034,0.526268793330639,43,0,2025-12-04
61313.72428849889,0.5742900638774077,53,0,2025-12-04
50873.75548421116,0.4702969643499687,23,0,2025-12-04
64539.7716834632,0.3533901748182409,39,0,2025-12-04
43302.86768233324,0.3242271215673766,48,0,2025-12-04
60848.07340163098,0.3884359964569337,58,0,2025-12-04
59206.27137722249,0.4469971701255787,60,0,2025-12-04
52498.103480504804,0.08329534739444708,56,0,2025-12-04
43676.200915735135,0.3419572398243533,60,0,2025-12-04
78737.50950039116,0.12361688686444265,31,0,2025-12-04
74311.67142182196,0.41953672169774026,21,0,2025-12-04
68756.86425991249,0.3772117321449402,53,0,2025-12-04
48769.29572116315,0.173572544905457,53,0,2025-12-04
39305.64542362996,0.30180040155967197,53,0,2025-12-04
70809.37756486735,0.4105983852740395,64,0,2025-12-04
83571.25236768616,0.2652882032327192,37,0,2025-12-04
39200.48149303246,0.07640744759787135,33,0,2025-12-04
83331.62165077488,0.4272702079891991,39,0,2025-12-04
43453.56670645823,0.10962526398379135,41,0,2025-12-04
74531.07555093475,0.22193812114316822,54,0,2025-12-04
40592.86025027496,0.292230991528517,22,0,2025-12-04
71195.98093000166,0.26848840452032413,42,0,2025-12-04
60885.867004247,0.12202234088652583,46,0,2025-12-04
41144.54053951798,0.4243901769724813,44,0,2025-12-04
65057.40338045723,0.25858218842029224,49,0,2025-12-04
60249.61229169652,0.04620118227620954,54,0,2025-12-04
64067.68776137656,0.38912413004588353,46,0,2025-12-04
52083.62859717153,0.38621029659032446,40,0,2025-12-04
63840.88165023544,0.5755707675451407,41,0,2025-12-04
73931.01008002037,0.1363937541427915,63,0,2025-12-04
85258.93974148994,0.6201548148189123,30,0,2025-12-04
20629.766405351675,0.38682920662286646,45,0,2025-12-04
64519.8188570798,0.03202829311562131,39,0,2025-12-04
79815.06967426803,0.2678177729630963,32,0,2025-12-04
79890.39439713219,0.5277358991838386,31,1,2025-12-04
62467.36379877152,0.2629988492754409,28,0,2025-12-04
65069.15999332997,0.050473534018656424,44,0,2025-12-04
53543.154377261475,0.09147588930279422,50,0,2025-12-04
63344.666205275746,0.12966851933929852,57,0,2025-12-04
58143.480620123715,0.7649173807685575,51,0,2025-12-04
61277.75643084961,0.2772725806777505,52,0,2025-12-04
93265.22946283952,0.3033466022150321,42,0,2025-12-04
62814.604714334004,0.31186994645947,64,0,2025-12-04
71062.12525338896,0.16568760380407765,25,0,2025-12-04
76618.65677932581,0.2348318683373122,60,0,2025-12-04
49468.14078972737,0.24162409924956502,32,0,2025-12-04
77162.50312281502,0.09814210053807529,49,0,2025-12-04
73404.4676973103,0.48899950676909476,44,0,2025-12-04
42806.38027829164,0.4326484098571854,56,0,2025-12-04
88992.71426787817,0.2128098170235752,27,0,2025-12-04
60253.26290302775,0.38709793991140207,63,0,2025-12-04
61686.85821520663,0.3476354107983137,35,0,2025-12-04
64259.96407817141,0.5974187844646132,49,0,2025-12-04
61446.346269528425,0.10340832035468144,58,0,2025-12-04
36890.18426950143,0.4579950982668002,32,0,2025-12-04
57833.458475829255,0.29671983733118684,62,0,2025-12-04
58970.19720376758,0.23261516962918025,39,0,2025-12-04
54902.717676037304,0.0506897047011268,24,0,2025-12-04
47530.680970791,0.07808905562537616,57,0,2025-12-04
44630.5395369318,0.0704275858501724,40,0,2025-12-04
76492.26984479034,0.5015047504511027,23,0,2025-12-04
83023.65653239557,0.26138230785737726,28,0,2025-12-04
41385.58537881857,0.3243559057588099,55,0,2025-12-04
56836.88473894929,0.29141165068941544,25,0,2025-12-04
60126.813737386736,0.4690241866398158,31,0,2025-12-04
67427.0055039632,0.2819059096715728,37,0,2025-12-04
70329.5305203447,0.14818909932564356,27,0,2025-12-04
60170.072972120164,0.3268355423327659,25,0,2025-12-04
38593.25476717799,0.1899936739510459,22,0,2025-12-04
72911.50969752402,0.24421990919638034,45,0,2025-12-04
66001.14259350394,0.2583081041248818,23,0,2025-12-04
50262.704545530905,0.46044330634785013,63,0,2025-12-04
39517.59922992667,0.18858072684913316,30,0,2025-12-04
56218.08408920193,0.3977434773189537,64,1,2025-12-04
38614.891221356556,0.3421630463266547,22,0,2025-12-04
45315.18312151779,0.248206491465132,42,0,2025-12-04
65081.27082777914,0.36274944958478295,31,0,2025-12-04
58455.0924324841,0.3430559988818631,52,0,2025-12-04
88288.43615078699,0.28527703698631945,45,0,2025-12-04
57115.00610800463,0.1743309963207262,23,0,2025-12-04
67714.44271743138,0.31456605068956806,25,0,2025-12-04
26907.171739744415,0.38443890716765694,31,0,2025-12-04
68173.08794544017,0.0775515748489757,58,0,2025-12-04
89937.07474049447,0.20997604012703472,28,0,2025-12-04
71698.08690834406,0.30147500529816024,48,1,2025-12-04
65817.00438954722,0.4036237235234807,24,0,2025-12-04
92398.45525462195,0.45755078494795864,43,0,2025-12-04
64907.90381749188,0.4932231319321305,25,0,2025-12-04
71550.31483886798,0.16196660458470102,27,0,2025-12-04
30061.872688850115,0.22490309223691562,22,0,2025-12-04
55819.60287314188,0.328953437848768,27,0,2025-12-04
60401.45421542742,0.17738177091514545,27,0,2025-12-04
66313.36177708476,0.37864853556744105,51,0,2025-12-04
43219.29416686337,0.26667791810048214,53,0,2025-12-04
51036.81021468752,0.37494028637824284,38,0,2025-12-04
57127.65110292629,0.5344145672683185,24,0,2025-12-04
71443.37392519785,0.4606953508128842,60,0,2025-12-04
66300.60932282731,0.30237355033512436,42,0,2025-12-04
57452.8628197694,0.252458949340401,64,0,2025-12-04
69081.28795583441,0.24619023355747274,39,0,2025-12-04
55752.435598162905,0.25868052462065205,39,0,2025-12-04
51225.39760423241,0.46615472459054424,55,0,2025-12-04
53425.16131060803,0.4150325658335263,51,0,2025-12-04
61663.15291364518,0.41910868471995294,29,0,2025-12-04
63077.91665205812,0.15521352949084832,24,0,2025-12-04
77748.25314679672,0.5758673540731756,40,0,2025-12-04
59153.00118541635,0.2869072145845111,38,0,2025-12-04
44190.81249191547,0.15961517166393735,30,0,2025-12-04
66749.8798312121,0.44928860593471925,36,0,2025-12-04
49390.19488163401,0.04637252343990681,46,0,2025-12-04
60748.578632639284,0.36194035846347705,25,0,2025-12-04
78197.55679067365,0.502230036813842,53,0,2025-12-04
83024.75620370997,0.2482654704825109,49,0,2025-12-04
44076.23275259066,0.06044277971546445,51,0,2025-12-04
64328.15151926582,0.4241359357887522,29,0,2025-12-04
74010.28731845062,0.2890543819522874,53,0,2025-12-04
50587.926572230295,0.060905548176964246,52,0,2025-12-04
59192.37503384304,0.32587877088485917,51,0,2025-12-04
40695.256761755394,0.07375581854010216,57,0,2025-12-04
58448.75606589383,0.11596496167247829,61,0,2025-12-04
72417.05643425886,0.16884690955929568,39,0,2025-12-04
35678.27174249103,0.5136383658260825,31,0,2025-12-04
57779.69436659528,0.2878643910674693,38,0,2025-12-04
46190.267358370664,0.1725528616641242,63,1,2025-12-04
76479.6074444325,0.11837312475355918,31,1,2025-12-04
57133.68587142179,0.08313720926926828,45,0,2025-12-04
51525.42956096756,0.16672152747323624,32,0,2025-12-04
47526.11177577109,0.023520647396150472,61,0,2025-12-04
98039.03380678508,0.3670682496755737,24,0,2025-12-04
67129.32824129555,0.4736794112517274,60,0,2025-12-04
82882.79668044351,0.3273414686171574,63,0,2025-12-04
25116.236036295366,0.16193839876831873,53,0,2025-12-04
71956.30553388176,0.4092346268892747,31,0,2025-12-04
68161.73815802118,0.26044578089457704,43,0,2025-12-04
73293.24979784475,0.1950688725691944,57,0,2025-12-04
55694.66576612935,0.38610254391725085,52,0,2025-12-04
53417.93301723158,0.5000620039330459,47,0,2025-12-04
55318.4818855816,0.03070735629431834,36,0,2025-12-04
68619.76103370963,0.2779196219374727,43,0,2025-12-04
33651.4109011133,0.4295873646877784,53,0,2025-12-04
60464.58000162322,0.4900307704229295,38,1,2025-12-04
64744.619768141194,0.5293394325466624,44,0,2025-12-04
69980.34798141819,0.29887986717429915,55,0,2025-12-04
48014.528093221634,0.3426114813098416,28,0,2025-12-04
71787.56816365349,0.2473365998984591,36,0,2025-12-04
63254.901565242515,0.45712005961577984,47,0,2025-12-04
41101.79242573549,0.25051426890657086,24,0,2025-12-04
70968.72924198353,0.2512466533327289,24,0,2025-12-04
72569.2342324979,0.22020918063961234,54,0,2025-12-04
39746.704874231735,0.29993405634366255,21,0,2025-12-04
70843.3568951082,0.11692865031675953,29,0,2025-12-04
83506.1088300601,0.0777827968810421,31,0,2025-12-04
68180.3092774184,0.21875566935043958,31,0,2025-12-04
74851.54612986704,0.25418626538328043,33,0,2025-12-04
69758.6751599883,0.3310192256985035,23,0,2025-12-04
70267.52720646781,0.3424293591160056,63,0,2025-12-04
70622.67969004778,0.5691865870862927,34,0,2025-12-04
68056.52415881763,0.25516350583525743,28,0,2025-12-04
86221.77360502629,0.40608172702573747,46,0,2025-12-04
28781.535263913007,0.25183166310478267,24,1,2025-12-04
77519.87002811038,0.32765965057254764,52,0,2025-12-04
71614.2354797777,0.2514210586216272,39,0,2025-12-04
87474.06927358436,0.24310057933811435,44,1,2025-12-04
56114.90976276174,0.2322319453882277,50,0,2025-12-04
41834.55164146631,0.16910229313367667,63,0,2025-12-04
87120.31323941247,0.3012769286467501,64,0,2025-12-04
89539.76336086278,0.33273812726407836,37,0,2025-12-04
74074.70954528857,0.06607790216129955,52,0,2025-12-04
43952.72877609075,0.1366497363211465,47,0,2025-12-04
83678.5146374187,0.2103535740888451,23,0,2025-12-04
55206.50879063489,0.4854165499360264,35,0,2025-12-04
46642.40440276249,0.4789381191612057,33,0,2025-12-04
65310.184578437926,0.32060849592052426,50,0,2025-12-04
57901.23337806612,0.18297277036232726,51,0,2025-12-04
69031.91967587864,0.4165205055721065,47,0,2025-12-04
67779.37359803791,0.14505944084769767,51,0,2025-12-04
48184.901219141684,0.3174433795365959,38,0,2025-12-04
48446.6665059493,0.329859997240034,58,0,2025-12-04
65840.08416380227,0.26582811011997304,37,0,2025-12-04
66195.11153622241,0.4382132640341574,33,0,2025-12-04
64308.82929555048,0.6264963168864629,35,0,2025-12-04
94784.26484065579,0.21770734763640348,42,0,2025-12-04
48073.143266194296,0.281229401201647,37,0,2025-12-04
89744.1897236984,0.03589277318339446,61,0,2025-12-04
71921.698749158,0.07546089638808054,61,0,2025-12-04
86504.9548123092,0.6019363543857551,64,0,2025-12-04
37995.49348244064,0.34602589643101406,38,0,2025-12-04
44139.88743627695,0.09159944469930963,36,0,2025-12-04
88295.09666111034,0.4528777710726334,63,1,2025-12-04
58201.974415431294,0.2520368286268656,30,0,2025-12-04
